d4312618-322e-442e-a6b6-b2aaa4da1ff5,expert,"[[0, 0, 0, 0, 0, 0, 0, 0, 5], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 7, 6, 3, 0, 0, 0, 9, 0], [4, 0, 0, 5, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 5, 0, 0, 3, 0, 0, 0], [0, 0, 9, 0, 5, 0, 0, 0, 8], [0, 0, 0, 0, 0, 0, 0, 0, 9], [0, 5, 0, 2, 3, 0, 0, 4, 0]]","[[3, 8, 4, 6, 9, 2, 7, 1, 5], [1, 9, 2, 8, 7, 5, 6, 3, 4], [5, 7, 6, 3, 4, 1, 8, 9, 2], [4, 3, 1, 5, 6, 8, 9, 2, 7], [9, 2, 8, 4, 1, 7, 5, 6, 3], [7, 6, 5, 9, 2, 3, 4, 8, 1], [2, 4, 9, 1, 5, 6, 3, 7, 8], [6, 1, 3, 7, 8, 4, 2, 5, 9], [8, 5, 7, 2, 3, 9, 1, 4, 6]]"
367f3d1d-424a-4bb0-8464-15495d06a93f,expert,"[[0, 0, 6, 0, 0, 0, 9, 0, 0], [0, 4, 8, 0, 0, 0, 3, 0, 6], [9, 0, 0, 0, 6, 0, 0, 0, 2], [0, 8, 0, 0, 0, 3, 2, 0, 0], [0, 5, 4, 0, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 4, 0, 0, 8], [0, 0, 0, 0, 3, 0, 0, 0, 5], [0, 0, 0, 0, 0, 0, 0, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[3, 2, 6, 8, 4, 7, 9, 5, 1], [5, 4, 8, 2, 9, 1, 3, 7, 6], [9, 7, 1, 3, 6, 5, 8, 4, 2], [6, 8, 7, 5, 1, 3, 2, 9, 4], [2, 5, 4, 6, 8, 9, 1, 3, 7], [1, 3, 9, 7, 2, 4, 5, 6, 8], [7, 9, 2, 4, 3, 8, 6, 1, 5], [8, 1, 5, 9, 7, 6, 4, 2, 3], [4, 6, 3, 1, 5, 2, 7, 8, 9]]"
afa8cf23-bf89-4bdc-86a4-fb344576f42c,expert,"[[0, 0, 0, 0, 0, 4, 0, 0, 0], [0, 0, 1, 0, 2, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 8], [2, 0, 4, 1, 0, 7, 0, 0, 0], [0, 0, 5, 0, 9, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0], [6, 7, 9, 0, 0, 0, 0, 0, 0], [0, 0, 2, 9, 0, 0, 1, 0, 7], [0, 0, 0, 0, 0, 0, 0, 2, 9]]","[[3, 9, 8, 7, 6, 4, 5, 1, 2], [4, 5, 1, 8, 2, 9, 6, 7, 3], [7, 2, 6, 3, 5, 1, 4, 9, 8], [2, 6, 4, 1, 3, 7, 9, 8, 5], [8, 1, 5, 4, 9, 2, 7, 3, 6], [9, 3, 7, 5, 8, 6, 2, 4, 1], [6, 7, 9, 2, 1, 8, 3, 5, 4], [5, 8, 2, 9, 4, 3, 1, 6, 7], [1, 4, 3, 6, 7, 5, 8, 2, 9]]"
9ac6d148-b0d6-434d-8059-52ad3f1013f2,expert,"[[3, 0, 9, 2, 0, 0, 0, 0, 0], [0, 7, 0, 0, 0, 0, 0, 0, 2], [2, 0, 8, 0, 0, 0, 9, 0, 3], [0, 0, 7, 0, 0, 6, 0, 0, 1], [9, 0, 0, 0, 0, 0, 0, 7, 0], [1, 3, 0, 0, 7, 0, 0, 9, 0], [0, 9, 0, 8, 0, 7, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[3, 1, 9, 2, 6, 5, 4, 8, 7], [4, 7, 5, 3, 8, 9, 1, 6, 2], [2, 6, 8, 7, 1, 4, 9, 5, 3], [8, 2, 7, 9, 4, 6, 5, 3, 1], [9, 5, 6, 1, 3, 8, 2, 7, 4], [1, 3, 4, 5, 7, 2, 6, 9, 8], [5, 9, 1, 8, 2, 7, 3, 4, 6], [6, 8, 2, 4, 9, 3, 7, 1, 5], [7, 4, 3, 6, 5, 1, 8, 2, 9]]"
b1c28897-5ac0-43bc-b9ac-0819092e45ea,expert,"[[0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 9, 0], [7, 8, 0, 0, 0, 0, 0, 5, 0], [9, 0, 2, 6, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 6, 0, 9, 0, 8, 0, 5], [8, 3, 0, 5, 0, 0, 0, 0, 7], [4, 0, 0, 0, 0, 0, 0, 1, 0]]","[[5, 9, 3, 7, 6, 8, 1, 2, 4], [6, 2, 1, 3, 4, 5, 7, 9, 8], [7, 8, 4, 9, 2, 1, 3, 5, 6], [9, 4, 2, 6, 7, 3, 5, 8, 1], [1, 6, 5, 2, 8, 4, 9, 7, 3], [3, 7, 8, 1, 5, 9, 4, 6, 2], [2, 1, 6, 4, 9, 7, 8, 3, 5], [8, 3, 9, 5, 1, 6, 2, 4, 7], [4, 5, 7, 8, 3, 2, 6, 1, 9]]"
a12e9594-40ec-4d97-ba68-6b70496a946b,expert,"[[0, 0, 0, 0, 8, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 2, 0, 9, 0, 0, 7], [6, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 4, 0, 0, 0, 0, 9], [3, 9, 0, 0, 0, 5, 0, 0, 6], [0, 3, 0, 0, 2, 0, 0, 0, 0], [0, 0, 0, 6, 3, 0, 9, 0, 0], [0, 0, 0, 9, 0, 0, 0, 0, 0]]","[[9, 1, 2, 7, 8, 6, 4, 3, 5], [7, 4, 6, 3, 5, 1, 8, 9, 2], [5, 8, 3, 2, 4, 9, 1, 6, 7], [6, 5, 7, 8, 9, 2, 3, 1, 4], [8, 2, 1, 4, 6, 3, 7, 5, 9], [3, 9, 4, 1, 7, 5, 2, 8, 6], [1, 3, 9, 5, 2, 4, 6, 7, 8], [2, 7, 5, 6, 3, 8, 9, 4, 1], [4, 6, 8, 9, 1, 7, 5, 2, 3]]"
cf8fb196-f5a2-4075-809a-596160f2431b,medium,"[[0, 2, 3, 0, 7, 0, 4, 0, 0], [0, 0, 0, 0, 0, 4, 0, 0, 2], [4, 0, 9, 2, 0, 0, 6, 3, 7], [7, 3, 6, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 7, 0, 0, 1], [2, 1, 0, 0, 0, 0, 3, 7, 0], [3, 0, 0, 0, 0, 0, 7, 4, 0], [5, 7, 1, 0, 6, 0, 0, 2, 0], [0, 6, 0, 0, 9, 0, 5, 1, 0]]","[[1, 2, 3, 9, 7, 6, 4, 8, 5], [6, 5, 7, 8, 3, 4, 1, 9, 2], [4, 8, 9, 2, 1, 5, 6, 3, 7], [7, 3, 6, 1, 2, 9, 8, 5, 4], [9, 4, 8, 3, 5, 7, 2, 6, 1], [2, 1, 5, 6, 4, 8, 3, 7, 9], [3, 9, 2, 5, 8, 1, 7, 4, 6], [5, 7, 1, 4, 6, 3, 9, 2, 8], [8, 6, 4, 7, 9, 2, 5, 1, 3]]"
feca0957-0ad9-44a7-8a82-c3909dbb981b,medium,"[[0, 0, 9, 3, 2, 1, 5, 8, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 3, 8, 0, 5, 0, 7, 0], [5, 0, 6, 1, 8, 4, 0, 3, 0], [0, 0, 0, 0, 0, 3, 8, 6, 0], [3, 0, 0, 6, 5, 0, 0, 1, 0], [0, 8, 0, 0, 0, 0, 3, 0, 0], [0, 0, 0, 4, 0, 0, 6, 0, 1], [0, 3, 0, 0, 0, 7, 0, 0, 0]]","[[7, 4, 9, 3, 2, 1, 5, 8, 6], [8, 5, 2, 9, 7, 6, 1, 4, 3], [1, 6, 3, 8, 4, 5, 2, 7, 9], [5, 9, 6, 1, 8, 4, 7, 3, 2], [2, 1, 4, 7, 9, 3, 8, 6, 5], [3, 7, 8, 6, 5, 2, 9, 1, 4], [4, 8, 1, 5, 6, 9, 3, 2, 7], [9, 2, 7, 4, 3, 8, 6, 5, 1], [6, 3, 5, 2, 1, 7, 4, 9, 8]]"
0e127441-276f-414f-a318-d9ad55b854e8,expert,"[[0, 0, 0, 0, 0, 0, 0, 0, 5], [0, 0, 0, 2, 0, 6, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 8, 0, 0, 0, 0, 9], [0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 8, 0, 0, 3, 0, 0, 0], [0, 0, 0, 3, 0, 0, 0, 0, 1], [0, 0, 0, 9, 0, 0, 7, 0, 6], [0, 0, 0, 0, 0, 0, 9, 3, 0]]","[[6, 2, 7, 4, 3, 1, 8, 9, 5], [8, 1, 9, 2, 5, 6, 3, 7, 4], [4, 5, 3, 7, 9, 8, 6, 1, 2], [7, 3, 1, 8, 4, 2, 5, 6, 9], [2, 4, 6, 5, 7, 9, 1, 8, 3], [5, 9, 8, 1, 6, 3, 4, 2, 7], [9, 6, 5, 3, 8, 7, 2, 4, 1], [3, 8, 2, 9, 1, 4, 7, 5, 6], [1, 7, 4, 6, 2, 5, 9, 3, 8]]"
1dab4026-9ee4-4fab-9c9d-e58854ad147f,expert,"[[0, 9, 6, 0, 0, 3, 0, 0, 0], [0, 0, 5, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 0, 0, 0, 0, 0, 7, 0], [0, 0, 0, 0, 0, 6, 0, 0, 0], [5, 3, 7, 0, 0, 1, 0, 0, 0], [0, 5, 0, 0, 0, 2, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 5], [0, 0, 0, 5, 0, 0, 0, 0, 8]]","[[1, 9, 6, 8, 7, 3, 5, 4, 2], [3, 2, 5, 6, 9, 4, 7, 8, 1], [7, 4, 8, 2, 1, 5, 6, 3, 9], [2, 6, 9, 3, 5, 8, 1, 7, 4], [4, 8, 1, 7, 2, 6, 9, 5, 3], [5, 3, 7, 9, 4, 1, 8, 2, 6], [8, 5, 3, 1, 6, 2, 4, 9, 7], [6, 7, 2, 4, 8, 9, 3, 1, 5], [9, 1, 4, 5, 3, 7, 2, 6, 8]]"
